OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A woman is bowling two eggs to a break dancer ,man pillaging make cow break choreography,0.44577354,0.3997685975498623
The girl is recklessly jumping onto a car,boy unwillingness plunge go car,0.40008008,0.42449133019698293
The girl is recklessly jumping onto a vehicle,boy unwillingness plunge go car,0.35721684,0.41621961405402735
The girl isn't jumping onto the car recklessly,boy plunge go car unwillingness,0.41031486,0.45701357012703303
A car is riskily jumping over a girl,car endanger plunge boy,0.68090165,0.4592220465342204
One young lady is jumping on the car,somebody young man plunge car,0.5252661,0.47270169854164124
One girl is jumping on the car,somebody boy plunge car,0.50587547,0.4449300020933151
There is no girl jumping into the car,boy plunge car,0.3341108,0.43747227390607196
A girl is on a jumping car,boy plunge car,0.5037454,0.47273463010787964
One woman is slowly peeling a potato,somebody man quiet pillaging roast,0.4360467,0.3728149487422063
One woman is peeling a potato,somebody man pillaging roast,0.31616288,0.38208673758940265
A woman is throwing a potato peel,man throw roast cut,0.44100374,0.4566314166242426
A woman is peeling the potato,man pillaging roast,0.34941095,0.4265376031398773
The potato is being peeled by a woman,roast being cut man,0.41112685,0.498174324631691
The potato isn't being peeled by a woman,roast being cut man,0.12673402,0.5029156676360539
A boat is sailing quietly over the water,vessel sailing quiet watercolor,0.84985054,0.49510714908440906
A boat is sailing peacefully over the water,vessel sailing quiet watercolor,0.7478968,0.5186320451589731
A boat is anchored,vessel enclosing,0.5676557,0.4506198763847351
A boat's sail is being reflected by the peaceful water,vessel sailing being impression quiet watercolor,0.65964556,0.5683094130622016
The guitar is being played by the man,cigarette being running man,0.29811138,0.5422380218903223
The guitar is being played by a man,cigarette being running man,0.31319216,0.5350994070370992
The guitar is being played by nobody,cigarette being running somebody,0.19118664,0.5002020976760171
The man is a guitar player,man cigarette role,0.3923207,0.469824837313758
The man is pouring oil on a few tomatoes,man flowing oil rum,0.5330406,0.5191552684857295
One person pours oil on a few tomatoes,somebody man throw oil rum,0.48781592,0.49900905575071064
A man isn't pouring oil on the tomatoes.,man flowing oil telephone,0.36016685,0.54394056002299
Few men like pouring tomato oil,man favourite flowing rum oil,0.63014364,0.405521652915261
Some oil is being poured on the tomatoes by the man,oil being throw rum man,0.5888258,0.5576162040233612
The man is pouring some oil on the tomatoes,man flowing oil rum,0.55142045,0.5211093654999366
There is no man pouring some oil on the tomatoes,man flowing oil rum,0.2390785,0.5178361194474357
Somebody is pouring tomato oil on the man,somebody flowing rum oil man,0.50794804,0.5230922230652401
The milk is being drunk by a cat,cow being liquor pet,0.4140932,0.545217568675677
The cat is drinking some milk,pet liquor cow,0.36219802,0.44657837020026314
There is no milk being drunk by a cat,cow being liquor pet,0.24399906,0.5304908798291132
A drunk man is milking a cat,liquor man feeding pet,0.5331981,0.5432812124490738
A kitten is drinking fresh milk,pet liquor young cow,0.45531023,0.4401446759700775
A little cat is drinking fresh milk,young pet liquor young cow,0.35591218,0.41081301867961884
There is no kitten drinking milk,pet liquor cow,0.29727134,0.45963247617085773
Milk is a kitten's drink,cow pet liquor,0.47569817,0.5314122796058655
A man is emptying a container made of plastic completely,man filling vessel make paper fulfill,0.5935287,0.48029829824672027
A man is emptying a container made of plastic,man filling vessel make paper,0.68454254,0.5057646751403808
A man is filling a container made of plastic,man filling vessel make paper,0.7540866,0.504795960017613
A frog is being held carelessly by a man,crimp being happening unwillingness man,0.42627412,0.424798563907021
A man is carelessly holding a frog,man unwillingness seizing crimp,0.50988495,0.4001859566744636
A man is carelessly dropping a frog,man unwillingness landing crimp,0.45140833,0.42224137857556343
A man is slicing an onion,man cut roast,0.70060045,0.5478118300437927
An onion is being sliced by a man,roast being cut man,0.708507,0.5621613363424937
There is no man slicing an onion,man cut roast,0.19788574,0.5316262461922385
A man is eating onion slices,man food roast cut,0.64144677,0.44143258929252627
An onion is being cut by a man,roast being cut man,0.74638057,0.5645405054092407
The onion is being cut by the man,roast being cut man,0.74283016,0.5750407377878824
No onion is being cut by a man,roast being cut man,0.21953358,0.5355507582426071
A man is recklessly riding a horse,man unwillingness sailing cow,0.42109674,0.47235895693302155
A person is recklessly riding a horse,man unwillingness sailing cow,0.36266965,0.46982482820749283
There is no man recklessly riding a horse,man unwillingness sailing cow,0.41376895,0.4919205939068514
The elephant is being ridden by the woman,cow being running man,0.029293485,0.5184751336391156
The woman is riding the elephant,man sailing cow,0.012254193,0.49783921904034084
The elephant isn't being ridden by the woman,cow being running man,0.07575841,0.5125981569290161
The elephant is being ridden over a woman,cow being running man,0.1126059,0.4958989849457374
Someone is feeding an animal,somebody feeding pet,0.86104,0.5467667952179909
Someone is giving food to an animal,somebody giving food pet,0.86623687,0.5612804618748751
Nobody is feeding an animal,somebody feeding pet,0.17206404,0.5103801116347313
Somebody is playing the piano,somebody running panel,0.23649229,0.5047601726320055
The piano is being played by someone,panel being running somebody,0.27164936,0.5038316304033453
The piano isn't being played by anyone,panel being running somebody,0.12279396,0.5071049699416528
A man is pushing the buttons of a microwave,man pushing press telecom,0.5152434,0.5392132859963638
The buttons of a microwave are being pushed by a man,press telecom being pushing man,0.5069814,0.5632956549525261
There is no man is pushing the buttons of a microwave,man pushing press telecom,0.25211436,0.5517564177513122
A man is being pushed toward the buttons of a microwave,man being pushing go press telecom,0.5998417,0.5281186980359694
One man is turning on the microwave,somebody man turning telecom,0.5044571,0.4938456036827781
One man is powering the microwave,somebody man power telecom,0.51897836,0.48456211523576215
One man is turning off the microwave,somebody man turning telecom,0.51477855,0.47871471535075794
A flute is being played in a lovely way by a girl,squelch being running lover road boy,-0.06854525,0.44306762729372295
A flute is being played by a girl,squelch being running boy,-0.076030895,0.4108463009198507
A flute is being put away by a girl,squelch being put depart boy,0.13857439,0.4672478612731485
A girl is making a flute which is not to be played,boy make squelch running,-0.029183384,0.48065738301528127
One woman is practicing with a flute,somebody man act squelch,-0.066756465,0.371511595589774
One woman is playing a flute,somebody man running squelch,-0.09283687,0.33368282593213594
There is no woman playing a flute,man running squelch,0.07757031,0.3561142453780541
A boy is happily playing the piano,boy regret running panel,0.20947576,0.46294141899455676
One boy is happily playing a piano,somebody boy regret running panel,0.24238357,0.4295810709396998
The boy isn't playing the piano happily,boy running panel regret,0.62049574,0.4895433508432828
The play is about a happy boy playing the piano,role celebration boy running panel,0.34548193,0.4542935053507487
A piano is being played by a man,panel being running man,0.2133325,0.5181596080462137
A piano is being played by a person,panel being running man,0.113339365,0.49870868523915607
A piano isn't being played by a man,panel being running man,0.20729035,0.52886934365545
The piano player is being a tough man,panel role being toughness man,0.7270124,0.473316809960774
A cheetah is breathlessly chasing its prey across a field,pet unhinge hunting hunting surpass grassland,0.56053996,0.4586269936778329
A cheetah is chasing its prey across a field,pet hunting hunting surpass grassland,0.55056924,0.48656930993585024
A cheetah is shaken off by its prey across a field.,pet yell hunting surpass grassland,0.58606255,0.5433228205550801
A cheetah is quickly running behind its prey.,pet straight running past hunting,0.6140231,0.5064689636230468
The cheetah is running quickly behind its prey,pet running straight past hunting,0.6526965,0.5056520487580981
There is no cheetah quickly running behind its prey,pet straight running past hunting,0.5199542,0.5146273255348206
A prey is quickly running behind the cheetah,hunting straight running past pet,0.6925671,0.49946374126843046
A lion is pacing tiredly in a pen,cow wrapping boredom paper,0.39833403,0.5293631513913473
The lion is pacing tiredly in the pen,cow wrapping boredom paper,0.40591145,0.5343734900156657
There is no lion pacing tiredly in a pen,cow wrapping boredom paper,0.18740301,0.5381595380604267
A lion is tiring the whole pen by pacing,cow boredom ready paper wrapping,0.43673563,0.5239878717590781
A lion is slowly walking,cow quiet walk,0.5617306,0.48175644129514694
A lion is slowly moving around,cow quiet running round,0.4162796,0.455635792016983
