pair_ID,sentence_A,sentence_B,relatedness_score,cosine_similarity_BERT,jaccard_similarity_BERT,B_no_stopwords_cosine_BERT,B_no_stopwords_jaccard_BERT
2742,The lady is breaking eggs that are raw into a bowl,The lady is breaking raw eggs into a bowl,0.9750000000000001,0.98603576,0.5436948716640473,0.9407944,0.6204206794500351
2743,The lady is breaking raw eggs into a bowl,The lady isn't breaking raw eggs into a bowl,0.7,0.33967796,0.44114279448986055,0.930871,0.5905136168003082
2744,The woman is cracking eggs into a bowl,Eggs are being cracked into a bowl by the woman,1.0,0.95399606,0.42396677202648586,0.7553043,0.5825173805157343
2745,The woman is storing away the eggs,The woman is cracking eggs into a bowl,0.65,0.6706351,0.4135818640391032,0.69055796,0.5260533798824657
2746,The lady is breaking raw eggs into a bowl,Eggs are being cracked into a bowl by the woman,0.8500000000000001,0.9221778,0.4393830424860904,0.7973165,0.5978044821665838
2747,The woman is storing away the eggs,The lady is breaking raw eggs into a bowl,0.44999999999999996,0.6967894,0.35734134912490845,0.7072866,0.4549549122651418
2748,The lady is breaking eggs that are raw into a bowl,The woman is cracking eggs into a bowl,0.8500000000000001,0.9074294,0.5319465743867975,0.8717157,0.6140992919603984
2749,The woman is cracking eggs into a bowl,The lady isn't breaking raw eggs into a bowl,0.65,0.3958093,0.38349637232328715,0.81514406,0.5181708794373733
2750,The lady is breaking raw eggs into a bowl,The woman is cracking eggs into a bowl,0.925,0.9325195,0.4912015059415032,0.8829522,0.5905795326599708
2751,A soccer player is scoring a goal,A player of soccer is scoring a goal,0.925,0.991612,0.46264439821243286,0.9550562,0.5885517217896201
2752,A soccer player is scoring a goal,A soccer player is missing a goal,0.7749999999999999,0.6334095,0.47422141688210623,0.51922333,0.5771084319461476
2753,Some people who play soccer are kicking a soccer ball into the goal,Soccer players are kicking a soccer ball into the goal,0.925,0.98224705,0.508742762648541,0.9370821,0.5697601657164725
2754,Soccer players are kicking a soccer ball into the goal,There are no soccer players kicking a soccer ball into the goal,0.5,0.5096886,0.4271088648926128,0.93553835,0.5803108811378479
2755,Some people who play soccer are kicking a soccer ball into the goal,A soccer player is scoring a goal,0.7749999999999999,0.88040125,0.5398948937654495,0.87232447,0.5859078414299909
2756,A soccer player is scoring a goal,There are no soccer players kicking a soccer ball into the goal,0.475,0.41574663,0.322992509917209,0.880445,0.4704562838260944
2757,A player of soccer is scoring a goal,Soccer players are kicking a soccer ball into the goal,0.825,0.8883387,0.4079401559299893,0.8859072,0.5089057002748761
2758,Soccer players are kicking a soccer ball into the goal,A soccer player is missing a goal,0.525,0.5913863,0.5162377988590914,0.520638,0.6011892557144165
2759,Soccer players are kicking a soccer ball into the goal,A soccer player is scoring a goal,0.79125,0.8884705,0.5383225679397583,0.8734734,0.6185612976551056
2760,A man and a woman are eating happily,A man and a woman are eating,0.75,0.8346875,0.49032491048177085,0.7992878,0.5438146428628401
2761,A man and a woman are eating,A man and a woman are not eating,0.575,0.2653026,0.4475812276204427,0.9591676,0.5876774251461029
2762,A man and woman are talking,A man and a woman are having a conversation,0.95,0.9607339,0.38399739265441896,0.9174388,0.5487417181332906
2763,A man and woman are talking,A man and a woman are silent,0.6,0.4419153,0.41012296309837926,0.32132465,0.4837508532736037
2764,A man and a woman are eating,A man and a woman are having a conversation,0.44999999999999996,0.630075,0.38037968799471855,0.560007,0.5011625170707703
2765,A man and a woman are silent,A man and a woman are eating,0.575,0.3488749,0.4378990147794996,0.35620838,0.48291783332824706
2766,A man and woman are talking,A man and a woman are eating happily,0.4,0.5316572,0.3440941274166107,0.49648982,0.4069952964782715
2767,A man and woman are talking,A man and a woman are not eating,0.5,0.36944428,0.35091426968574524,0.55949223,0.45346348815494114
2768,A man and a woman are eating,A man and woman are talking,0.6,0.60728973,0.46416475681158215,0.52928793,0.5069921612739563
2769,A person is pouring oil made with olives into a pot on the stove,A person is pouring olive oil into a pot on the stove,0.9750000000000001,0.9859387,0.5182224833048307,0.92324257,0.6027687698602676
2770,There is no person pouring olive oil into a pot on the stove,A person is pouring olive oil into a pot on the stove,0.65,0.4234928,0.47829035997390745,0.39989537,0.5835224578255102
2771,A person is pouring olive oil into a pot on the stove,A person is pouring olive oil into the stove from a pot,0.62875,0.9966272,0.4874708404143651,0.9408031,0.5958354738023546
2772,A person is pouring oil for cooking into a pot,A person is pouring cooking oil into a pot,1.0,0.9780754,0.5138244660277116,0.95459664,0.5892577449480693
2773,A person is cleaning a pot of cooking oil,A person is pouring cooking oil into a pot,0.55,0.95514184,0.45968570974138045,0.93900263,0.5620135877813611
2774,A person is pouring olive oil into a pot on the stove,A person is pouring oil for cooking into a pot,0.825,0.9168987,0.4992272528735074,0.8878992,0.6019421780810637
2775,A person is cleaning a pot of cooking oil,A person is pouring olive oil into a pot on the stove,0.525,0.88636756,0.37336493957610356,0.8850149,0.4951345364252726
2776,A person is pouring oil made with olives into a pot on the stove,A person is pouring cooking oil into a pot,0.8,0.9245097,0.5477751908094987,0.86846167,0.6139237033693414
2777,There is no person pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot,0.7,0.33996797,0.4992498918013139,0.3347597,0.5790313316716088
2778,A person is pouring cooking oil into a pot,A person is pouring olive oil into the stove from a pot,0.725,0.93741703,0.39781477621623446,0.9266902,0.5139177203178406
2779,A person is pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot,0.8,0.93752515,0.5336411396662394,0.88344944,0.603304452755872
2780,A woman is walking the dog down the street,The woman is walking the dog down the street ,0.9750000000000001,0.9977844,0.49327981140878463,0.969683,0.6157974096444937
2781,A woman is walking the dog down the street,A woman is restraining the dog,0.7,0.56530404,0.442591600558337,0.5873433,0.49736704996653963
2782,The woman is walking the dog,The dog is being walked by the woman,0.95,0.9596688,0.40372645429202486,0.9135629,0.6049588786231147
2783,The woman is not walking the dog,The woman is walking the dog,0.7,0.5206132,0.5119017591843238,0.581991,0.5909148514270782
2784,A woman is walking the dog down the street,The dog is being walked by the woman,0.92875,0.89118606,0.4520922688876881,0.8601159,0.616437758008639
2785,A woman is walking the dog down the street,The woman is not walking the dog,0.4,0.50986165,0.48912204429507256,0.92013294,0.6300416787465414
2786,The woman is walking the dog down the street ,The woman is walking the dog,0.875,0.9466245,0.5510049382845561,0.9133623,0.6237174173196157
2787,The woman is walking the dog,A woman is restraining the dog,0.65,0.6514935,0.37931162118911743,0.6710277,0.4616928371516141
2788,A woman is walking the dog down the street,The woman is walking the dog,0.8500000000000001,0.9452398,0.5438105026880901,0.92013294,0.6300416787465414
2789,A guinea pig is devouring a carrot,A guinea pig is eating a carrot,1.0,0.9283745,0.5136435172137093,0.9099721,0.5901134865624564
2790,There is no guinea pig eating a carrot,A guinea pig is eating a carrot,0.8500000000000001,0.43033004,0.48643601992551017,0.41771024,0.5583580987794059
2791,"A guinea pig, which is small, is gnawing and eating a piece of carrot on the floor",A small guinea pig is gnawing and eating a piece of carrot on the floor,0.95,0.99641895,0.5378243133425713,0.96205246,0.612304125771378
2792,A small guinea pig is gnawing and eating a piece of carrot on the floor,There is no small guinea pig gnawing and eating a piece of carrot on the floor,0.55,0.7148406,0.46637994212073247,0.9664242,0.5693641613269674
2793,"A guinea pig, which is small, is gnawing and eating a piece of carrot on the floor",A guinea pig is eating a carrot,0.8500000000000001,0.9519606,0.6118334213892619,0.9353868,0.6392099217132285
2794,There is no small guinea pig gnawing and eating a piece of carrot on the floor,A guinea pig is eating a carrot,0.44999999999999996,0.7010473,0.5703727183518587,0.69755614,0.5950431053837141
2795,A small guinea pig is gnawing and eating a piece of carrot on the floor,A guinea pig is devouring a carrot,0.875,0.88648427,0.5478338555053428,0.8674038,0.5817366788784663
2796,There is no guinea pig eating a carrot,A small guinea pig is gnawing and eating a piece of carrot on the floor,0.65,0.39428967,0.2693337709815414,0.4193639,0.36735538244247434
2797,A small guinea pig is gnawing and eating a piece of carrot on the floor,A guinea pig is eating a carrot,0.8999999999999999,0.952592,0.5778418068702404,0.93703926,0.6043366504752118
2798,A man is confidently slicing a carrot with a knife,A man is slicing a carrot with a knife,0.875,0.90394837,0.5106108974326741,0.87541884,0.5830757723135107
2799,A man is slicing a carrot with a knife,A man is putting away a carrot,0.44999999999999996,0.80789316,0.49897758049123425,0.68449533,0.5488138113703046
2800,The woman is slicing an onion,An onion is being sliced by the woman,1.0,0.96564233,0.4410582701365153,0.8626431,0.6223487854003906
2801,The woman is not slicing an onion,The woman is slicing an onion,0.58375,0.30866218,0.5072381814320882,0.33772177,0.5789244969685873
2802,An onion is being sliced by the woman,A man is slicing a carrot with a knife,0.55,0.63273317,0.33784600761201644,0.60884506,0.45815938252669114
2803,A man is slicing a carrot with a knife,The woman is not slicing an onion,0.42500000000000004,0.05073744,0.4196336633629269,0.6329337,0.5197893168245044
2804,A man is confidently slicing a carrot with a knife,The woman is slicing an onion,0.32499999999999996,0.5789335,0.4675737493916562,0.5564158,0.5095951594412327
2805,The woman is slicing an onion,A man is putting away a carrot,0.15000000000000002,0.45036864,0.37454385842595783,0.3692516,0.44901964339342987
2806,A man is slicing a carrot with a knife,The woman is slicing an onion,0.22499999999999998,0.66319376,0.46090121830210967,0.6329337,0.5197893168245044
2807,The plane is landing,A plane is landing,0.9750000000000001,0.99173427,0.48755092918872833,0.95094925,0.5945292909940084
2808,A plane is taking off,A plane is landing,0.7,0.9567373,0.536470009220971,0.9156108,0.587184224809919
2809,A cartoon airplane is landing,An animated airplane is landing,0.925,0.9255572,0.46609894633293153,0.9058035,0.5495565757155418
2810,An animated airplane is landing,An animated airplane is taking off,0.725,0.9674314,0.44370521198619495,0.9418265,0.5525506138801575
2811,A cartoon airplane is landing,A plane is landing,0.825,0.8373306,0.4612035353978475,0.80269605,0.5552283866064889
2812,A plane is landing,An animated airplane is taking off,0.42500000000000004,0.8801259,0.33191675543785093,0.8167995,0.4249217765671866
2813,An animated airplane is landing,The plane is landing,0.7749999999999999,0.903733,0.46818459696239895,0.865634,0.5621529391833714
2814,An animated airplane is landing,A plane is taking off,0.42500000000000004,0.8731471,0.4032194495201111,0.8318066,0.5162602237292698
2815,An animated airplane is landing,A plane is landing,0.8500000000000001,0.9095546,0.46519221862157184,0.865634,0.5621529391833714
2816,A woman is cooking an egg in a skillet,A woman is preparing an egg in a skillet,0.925,0.95900357,0.4883139861954583,0.9125004,0.6030131165797894
2817,A woman is preparing an egg in a skillet,There is no woman preparing an egg in a skillet,0.65,0.43435752,0.4380475878715515,0.9667136,0.6240732944928683
2818,A woman is preparing a skillet for the eggs,A woman is preparing an egg in a skillet,0.675,0.95680314,0.4804133011235131,0.94206953,0.6281932592391968
2819,A woman is carefully pouring a mixture into a bowl and mixing it,A woman is pouring a mixture into a bowl and mixing it,0.875,0.9769188,0.49662701845169066,0.94217366,0.6044019063313802
2820,A woman is pouring a mixture into a bowl and mixing it,A woman is taking a mixture out of a bowl,0.725,0.9344483,0.49133921482346277,0.88768834,0.6169740259647369
2821,A woman is carefully pouring a mixture into a bowl and mixing it,A woman is preparing an egg in a skillet,0.35,0.661275,0.4621164311062206,0.63652015,0.5261725117178524
2822,A woman is taking a mixture out of a bowl,A woman is preparing an egg in a skillet,0.42500000000000004,0.6716198,0.41797594333949845,0.6614472,0.501214998109
2823,A woman is cooking an egg in a skillet,A woman is pouring a mixture into a bowl and mixing it,0.30000000000000004,0.6606338,0.34486219712666105,0.6014359,0.4521043726376125
2824,There is no woman preparing an egg in a skillet,A woman is pouring a mixture into a bowl and mixing it,0.475,0.17109974,0.33048478581688623,0.17932937,0.4432244578997294
