OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
The potato isn't being peeled by a woman,fruit being wet human,0.30376473,0.46508054222379414
A boat is sailing quietly over the water,boat sailing slow watercolor,0.8581027,0.4940146158138911
A boat is sailing peacefully over the water,boat sailing quietness watercolor,0.8498083,0.48516541719436646
A boat is anchored,boat connective,0.8124219,0.5277804359793663
A boat's sail is being reflected by the peaceful water,boat boat being revealing quietness watercolor,0.8527744,0.549196836195494
The guitar is being played by the man,cigarette being player man,0.42034256,0.5390786578257879
The guitar is being played by a man,cigarette being player man,0.4406345,0.5319331288337708
The guitar is being played by nobody,cigarette being player person,0.27210772,0.4725822427056052
The man is a guitar player,man cigarette player,0.37669766,0.5140012436442905
The man is pouring oil on a few tomatoes,man flowing oil citrus,0.6378689,0.5282932107265179
One person pours oil on a few tomatoes,person person douse oil citrus,0.5911794,0.4371667504310608
A man isn't pouring oil on the tomatoes.,man flowing oil citrus,0.42578062,0.5783106406529744
Few men like pouring tomato oil,human favorite flowing citrus oil,0.6241337,0.3930171728134155
Some oil is being poured on the tomatoes by the man,oil being shot citrus man,0.6938716,0.5611561164259911
The man is pouring some oil on the tomatoes,man flowing oil citrus,0.6536261,0.5307804483633775
There is no man pouring some oil on the tomatoes,man flowing oil citrus,0.344003,0.5392946515764508
Somebody is pouring tomato oil on the man,person flowing citrus oil man,0.58274925,0.5147159738200051
The milk is being drunk by a cat,butter being liquor cat,0.8384138,0.5569155365228653
The cat is drinking some milk,cat liquor butter,0.7219691,0.46835073497560287
There is no milk being drunk by a cat,butter being liquor cat,0.4163361,0.5403651549265935
A drunk man is milking a cat,liquor man feeding cat,0.7412846,0.5841256827116013
A kitten is drinking fresh milk,cat liquor dry butter,0.6262777,0.4055535852909088
A little cat is drinking fresh milk,child cat liquor dry butter,0.74783707,0.40785064299901325
There is no kitten drinking milk,cat liquor butter,0.32823813,0.4605516327752007
Milk is a kitten's drink,butter cat liquor,0.7386694,0.5306746006011963
A man is emptying a container made of plastic completely,man disposal container fabricate glassware whole,0.70096064,0.4312194021124589
A man is emptying a container made of plastic,man disposal container fabricate glassware,0.70505106,0.4353751224630019
A man is filling a container made of plastic,man filling container fabricate glassware,0.77804446,0.4326553978025913
A frog is being held carelessly by a man,monkey being happening incompetent man,0.52832437,0.4546495709154341
A man is carelessly holding a frog,man incompetent seizing monkey,0.57866466,0.42664729058742523
A man is carelessly dropping a frog,man incompetent decline monkey,0.5827125,0.44913399616877236
A man is slicing an onion,man cutting rib,0.59019256,0.5504509568214416
An onion is being sliced by a man,rib being cutting man,0.60777724,0.5696038206418356
There is no man slicing an onion,man cutting rib,0.16648112,0.5487554615194147
A man is eating onion slices,man eat rib cutting,0.81473315,0.49290892481803894
An onion is being cut by a man,rib being cut man,0.62980664,0.5721219579378763
The onion is being cut by the man,rib being cut man,0.63090795,0.5860318740208944
No onion is being cut by a man,rib being cut man,0.20447382,0.5463434060414633
A man is recklessly riding a horse,man incompetent ride cattle,0.61308885,0.49310653284192085
A person is recklessly riding a horse,person incompetent ride cattle,0.61772513,0.4873572997748852
There is no man recklessly riding a horse,man incompetent ride cattle,0.44991356,0.4966845056589912
The elephant is being ridden by the woman,monkey being ride human,0.38579193,0.5199609032044044
The woman is riding the elephant,human ride monkey,0.39097884,0.4689064025878906
The elephant isn't being ridden by the woman,monkey being ride human,0.38194907,0.5167238632837932
The elephant is being ridden over a woman,monkey being ride human,0.44798827,0.4996035419977628
Someone is feeding an animal,person feeding beast,0.8271869,0.4983888417482376
Someone is giving food to an animal,person giving food beast,0.77967775,0.5226718187332153
Nobody is feeding an animal,person feeding beast,0.19574557,0.46296343952417374
Somebody is playing the piano,person performing sing,0.32006007,0.49418286482493085
The piano is being played by someone,sing being player person,0.417194,0.4759168462319808
The piano isn't being played by anyone,sing being player person,0.15318839,0.48778631595464855
A man is pushing the buttons of a microwave,man pushing pressure motor,0.44168845,0.5268187201940097
The buttons of a microwave are being pushed by a man,pressure motor being push man,0.45389557,0.5576877407729626
There is no man is pushing the buttons of a microwave,man pushing pressure motor,0.20082554,0.5352245370546976
A man is being pushed toward the buttons of a microwave,man being push going pressure motor,0.47797334,0.5248486539896797
One man is turning on the microwave,person man turning motor,0.4224596,0.47674947435205633
One man is powering the microwave,person man energize motor,0.45268926,0.4647269546985626
One man is turning off the microwave,person man turning motor,0.4185679,0.45722086321223865
A flute is being played in a lovely way by a girl,pitch being player lover way boy,0.20041788,0.5055959036475733
A flute is being played by a girl,pitch being player boy,0.1075332,0.4849802851676941
A flute is being put away by a girl,pitch being put leaving boy,0.26038158,0.5296671867370606
A girl is making a flute which is not to be played,boy fabricate pitch player,0.0888982,0.5255082117186652
One woman is practicing with a flute,person human performing pitch,0.23169488,0.4147187719742457
One woman is playing a flute,person human performing pitch,0.2615493,0.378619291565635
There is no woman playing a flute,human performing pitch,0.12839931,0.42439433661374176
A boy is happily playing the piano,boy joy performing sing,0.51325953,0.5259051593867216
One boy is happily playing a piano,person boy joy performing sing,0.5040625,0.4648672342300415
The boy isn't playing the piano happily,boy performing sing joy,0.32878587,0.5521021943825942
The play is about a happy boy playing the piano,perform joy boy performing sing,0.45955288,0.5130887587865194
A piano is being played by a man,sing being player man,0.41086343,0.5250783860683441
A piano is being played by a person,sing being player person,0.37595642,0.5210525294144949
A piano isn't being played by a man,sing being player man,0.255323,0.5399290578705924
The piano player is being a tough man,sing player being firm man,0.5193343,0.5461390064312861
A cheetah is breathlessly chasing its prey across a field,cat unhinge looking beast passing territory,0.4623077,0.5040090560913086
A cheetah is chasing its prey across a field,cat looking beast passing territory,0.5045806,0.541569193204244
A cheetah is shaken off by its prey across a field.,cat disconcert beast passing territory,0.46472183,0.5444314479827881
A cheetah is quickly running behind its prey.,cat fast running aftermath beast,0.7047875,0.5152459256350994
The cheetah is running quickly behind its prey,cat running fast aftermath beast,0.7092173,0.5075347105662028
There is no cheetah quickly running behind its prey,cat fast running aftermath beast,0.39954138,0.5178698375821114
A prey is quickly running behind the cheetah,beast fast running aftermath cat,0.7028806,0.5106056014696757
A lion is pacing tiredly in a pen,fox pace fatigue manuscript,0.25421733,0.5830871888569423
The lion is pacing tiredly in the pen,fox pace fatigue manuscript,0.22439858,0.5906596566949572
There is no lion pacing tiredly in a pen,fox pace fatigue manuscript,0.16415347,0.5923950473467509
A lion is tiring the whole pen by pacing,fox fatigue whole manuscript pace,0.50929594,0.5949840322136879
A lion is slowly walking,fox slow going,0.38581604,0.5368457138538361
A lion is slowly moving around,fox slow going neighborhood,0.29801604,0.48140448331832886
There is no lion walking,fox going,0.194069,0.549260573727744
Not everyone is able to walk a lion,whole ability walk fox,0.3473786,0.490264634291331
A flute is being played by a man,pitch being player man,0.37459433,0.536678094130296
The flute is being played by one man,pitch being player person man,0.37268203,0.4815961377961295
A flute isn't being played by a man,pitch being player man,0.20014428,0.5427603920300802
A man is playing the guitar loudly,man performing cigarette exclaim,0.4712019,0.4777280871684735
The adult is playing the guitar loudly,senior performing cigarette exclaim,0.31676322,0.4968098677121676
There is no man playing the guitar loudly,man performing cigarette exclaim,0.18971422,0.4775048962661198
The loud man is not allowed to play the guitar,upper man allow perform cigarette,0.30240726,0.5226552724838257
The person is dicing up a pepper which is orange,person cutting chilliness brown,0.32592124,0.5736948065459728
An orange pepper is being diced up by a person,brown chilliness being cutting person,0.44304788,0.5457479953765869
The person isn't dicing up an orange pepper,person cutting brown chilliness,0.25529101,0.5545738637447357
